file,status,changes,error
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\lockhart-isd\es\quejas-y-disputas-educacion-especial.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\lockhart-isd\evaluation-child-find-lockhart-isd.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\lockhart-isd\grievance-dispute-resolution-lockhart-isd.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\lockhart-isd\how-to-request-evaluation.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\lockhart-isd\index.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\lockhart-isd\what-is-an-fie-lockhart-isd.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\longview-isd\ard-process-guide.html,fixed,Moved offer [Free ARD Rights Scan] to after paragraph 2,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\longview-isd\dyslexia-services.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\longview-isd\evaluation-child-find.html,fixed,Moved offer [Show the ISD You Mean Business] to after paragraph 2,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\longview-isd\grievance-dispute-resolution.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\longview-isd\index.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\longview-isd\leadership-directory.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\longview-isd\partners.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\longview-isd\what-is-an-fie-longview-isd.html,fixed,Moved offer [Show the ISD You Mean Business] to after paragraph 2,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\los-fresnos\ard-process-guide-los-fresnos.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\los-fresnos\evaluation-child-find-los-fresnos.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\los-fresnos\grievance-dispute-resolution-los-fresnos.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\los-fresnos\how-to-request-evaluation.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\los-fresnos\index.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\los-fresnos\what-is-fie.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\los-fresnos-cisd\ard-process-guide-los-fresnos.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\los-fresnos-cisd\es\como-solicitar-una-evaluacion-fie-los-fresnos.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\los-fresnos-cisd\es\evaluacion-educacion-especial-child-find.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\los-fresnos-cisd\es\index.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\los-fresnos-cisd\es\proceso-ard-guia-para-padres.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\los-fresnos-cisd\es\quejas-y-disputas-educacion-especial.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\los-fresnos-cisd\evaluation-child-find-los-fresnos.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\los-fresnos-cisd\grievance-dispute-resolution-los-fresnos.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\los-fresnos-cisd\how-to-request-evaluation.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\los-fresnos-cisd\index.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\los-fresnos-cisd\what-is-fie-los-fresnos-cisd.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\lovejoy-isd\ard-process-guide-lovejoy-isd.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\lovejoy-isd\es\como-solicitar-una-evaluacion-fie-lovejoy.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\lovejoy-isd\es\evaluacion-educacion-especial-child-find.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\lovejoy-isd\es\index.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\lovejoy-isd\es\proceso-ard-guia-para-padres.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\lovejoy-isd\es\quejas-y-disputas-educacion-especial.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\lovejoy-isd\evaluation-child-find-lovejoy-isd.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\lovejoy-isd\grievance-dispute-resolution-lovejoy-isd.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\lovejoy-isd\how-to-request-evaluation.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\lovejoy-isd\index.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\lovejoy-isd\what-is-an-fie-lovejoy-isd.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\lubbock-cooper-isd\ard-process-guide-lubbock-cooper-isd.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\lubbock-cooper-isd\es\como-solicitar-una-evaluacion-fie-lubbock-cooper.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\lubbock-cooper-isd\es\como-solicitar-una-evaluacion-fie-lubbock-isd.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\lubbock-cooper-isd\es\evaluacion-educacion-especial-child-find.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\lubbock-cooper-isd\es\index.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\lubbock-cooper-isd\es\proceso-ard-guia-para-padres.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\lubbock-cooper-isd\es\quejas-y-disputas-educacion-especial.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\lubbock-cooper-isd\evaluation-child-find-lubbock-cooper-isd.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\lubbock-cooper-isd\grievance-dispute-resolution-lubbock-cooper-isd.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\lubbock-cooper-isd\how-to-request-evaluation.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\lubbock-cooper-isd\index.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\lubbock-cooper-isd\what-is-an-fie-lubbock-cooper-isd.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\lubbock-isd\ard-process-guide.html,fixed,Moved offer [Free ARD Rights Scan] to after paragraph 2,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\lubbock-isd\dyslexia-services.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\lubbock-isd\evaluation-child-find.html,fixed,Moved offer [Show the ISD You Mean Business] to after paragraph 2,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\lubbock-isd\grievance-dispute-resolution.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\lubbock-isd\index.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\lubbock-isd\leadership-directory.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\lubbock-isd\partners.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\lubbock-isd\what-is-an-fie-lubbock-isd.html,fixed,Moved offer [Show the ISD You Mean Business] to after paragraph 2,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\lufkin-isd\ard-process-guide-lufkin-isd.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\lufkin-isd\es\como-solicitar-una-evaluacion-fie-lufkin.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\lufkin-isd\es\evaluacion-educacion-especial-child-find.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\lufkin-isd\es\index.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\lufkin-isd\es\proceso-ard-guia-para-padres.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\lufkin-isd\es\quejas-y-disputas-educacion-especial.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\lufkin-isd\evaluation-child-find-lufkin-isd.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\lufkin-isd\grievance-dispute-resolution-lufkin-isd.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\lufkin-isd\how-to-request-evaluation.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\lufkin-isd\index.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\lufkin-isd\what-is-an-fie-lufkin-isd.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\lumberton-isd\ard-process-guide-lumberton-isd.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\lumberton-isd\es\como-solicitar-una-evaluacion-fie-belton-isd.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\lumberton-isd\es\como-solicitar-una-evaluacion-fie-lumberton.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\lumberton-isd\es\evaluacion-educacion-especial-child-find.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\lumberton-isd\es\index.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\lumberton-isd\es\proceso-ard-guia-para-padres.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\lumberton-isd\es\quejas-y-disputas-educacion-especial.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\lumberton-isd\evaluation-child-find-lumberton-isd.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\lumberton-isd\grievance-dispute-resolution-lumberton-isd.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\lumberton-isd\how-to-request-evaluation.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\lumberton-isd\index.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\lumberton-isd\what-is-an-fie-lumberton-isd.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\mabank-isd\ard-process-guide-mabank-isd.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\mabank-isd\es\como-solicitar-una-evaluacion-fie-mabank.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\mabank-isd\es\evaluacion-educacion-especial-child-find.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\mabank-isd\es\index.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\mabank-isd\es\proceso-ard-guia-para-padres.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\mabank-isd\es\quejas-y-disputas-educacion-especial.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\mabank-isd\evaluation-child-find-mabank-isd.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\mabank-isd\grievance-dispute-resolution-mabank-isd.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\mabank-isd\how-to-request-evaluation.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\mabank-isd\index.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\mabank-isd\what-is-an-fie-mabank-isd.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\magnolia-isd\ard-process-guide.html,fixed,Moved offer [Free ARD Rights Scan] to after paragraph 2,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\magnolia-isd\dyslexia-services.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\magnolia-isd\evaluation-child-find.html,fixed,Moved offer [Show the ISD You Mean Business] to after paragraph 2,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\magnolia-isd\grievance-dispute-resolution.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\magnolia-isd\index.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\magnolia-isd\leadership-directory.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\magnolia-isd\partners.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\magnolia-isd\what-is-an-fie-magnolia-isd.html,fixed,Moved offer [Show the ISD You Mean Business] to after paragraph 2,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\manor-isd\ard-process-guide-manor-isd.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\manor-isd\es\como-solicitar-una-evaluacion-fie-manor.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\manor-isd\es\evaluacion-educacion-especial-child-find.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\manor-isd\es\index.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\manor-isd\es\proceso-ard-guia-para-padres.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\manor-isd\es\quejas-y-disputas-educacion-especial.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\manor-isd\evaluation-child-find-manor-isd.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\manor-isd\grievance-dispute-resolution-manor-isd.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\manor-isd\how-to-request-evaluation.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\manor-isd\index.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\manor-isd\what-is-an-fie-manor-isd.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\mansfield-isd\ard-process-guide.html,fixed,Moved offer [Free ARD Rights Scan] to after paragraph 2,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\mansfield-isd\dyslexia-services.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\mansfield-isd\evaluation-child-find.html,fixed,Moved offer [Show the ISD You Mean Business] to after paragraph 2,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\mansfield-isd\grievance-dispute-resolution.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\mansfield-isd\index.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\mansfield-isd\leadership-directory.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\mansfield-isd\partners.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\mansfield-isd\what-is-an-fie-mansfield-isd.html,fixed,Moved offer [Show the ISD You Mean Business] to after paragraph 2,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\marble-falls-isd\ard-process-guide-marble-falls-isd.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\marble-falls-isd\es\como-solicitar-una-evaluacion-fie-marble-falls.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\marble-falls-isd\es\evaluacion-educacion-especial-child-find.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\marble-falls-isd\es\index.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\marble-falls-isd\es\proceso-ard-guia-para-padres.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\marble-falls-isd\es\quejas-y-disputas-educacion-especial.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\marble-falls-isd\evaluation-child-find-marble-falls-isd.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\marble-falls-isd\grievance-dispute-resolution-marble-falls-isd.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\marble-falls-isd\how-to-request-evaluation.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\marble-falls-isd\index.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\marble-falls-isd\what-is-an-fie-marble-falls-isd.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\marshall-isd\ard-process-guide-marshall-isd.html,unchanged,,
